Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y
ITGB4,10591141.254987998,10591141.254987998,10591141.254987998,10475953.470123084,10475953.470123084,10475953.470123084,10475953.470123084
ITGB5,10069024.405277563,10069024.405277563,10069024.405277563,9924859.935470754,9924859.935470754,9924859.935470754,9924859.935470754
ITGB8,18134588.74179768,53861182.408720426,94856549.88975133,31927362.116381336,31927362.116381336,31927362.116381336,31927362.116381336
ITIH1,25852552.306959454,9772783.110828504,9772783.110828504,11677034.531173026,11677034.531173026,191799143.38977477,11677034.531173026
ITIH2,28404408.75780266,8630795.639881987,8630795.639881987,17215658.303813733,17215658.303813733,17215658.303813733,17215658.303813733
ITIH4,9596808.943296103,9596808.943296103,9596808.943296103,15112963.04881309,15112963.04881309,15112963.04881309,15112963.04881309
ITIH5,20336465.020581745,47741184.11245825,38869664.94984564,11636130.166567596,11636130.166567596,11636130.166567596,11636130.166567596
ITM2B,89905162.52244484,101193519.66587906,25424219.44960075,371081179.36819476,43584047.91025202,43584047.91025202,281047234.56492174
ITM2C,77519926.40727213,54373555.944221474,59172962.307084136,24374351.884084843,24374351.884084843,411029437.0190544,24374351.884084843
ITPA,1100710856.201664,463059917.9702141,482553181.0613339,488606630.1067446,511830402.1253473,476463177.1772395,770633188.0784258
ITPK1,150659111.3656367,172056148.68494296,196952180.34603548,168758929.13906777,23255527.807086825,195971791.77185217,23255527.807086825
ITPKA,401660400.07063127,820447170.7120075,848587082.7091252,931157569.3855176,785210320.384717,718053393.655581,706427540.6145532
ITPR1,2710093763.793921,3848376518.808399,4224618698.225293,4074925515.565153,3419635840.624301,3911595380.8118677,3562601326.720401
ITPR3,1271757042.454933,1312808916.3467329,6076860.68292528,29295981.290422477,29295981.290422477,29295981.290422477,29295981.290422477
ITSN1,824633115.5913309,463875583.4490562,781543774.3200994,895536161.6464751,1078599073.0032122,1061471659.9430767,1037475661.644935
IVD,1462347335.562095,1015750980.45036,1616454218.2869608,1298088360.2890766,1649384716.5236423,1573719342.7085872,1791076878.5117948
IWS1,10022991.595674852,10022991.595674852,10022991.595674852,9799606.491211949,9799606.491211949,9799606.491211949,9799606.491211949
JAKMIP1,79394073.99950315,9203394.873118158,70082712.7525778,15378104.214170046,15378104.214170046,15378104.214170046,15378104.214170046
JAM2,154436572.88730964,9947854.712193327,117232441.83451924,13304037.682083841,270568098.4258718,13304037.682083841,210719382.0406633
JAM3,55148588.05902704,311112479.3592776,14625798.623148568,7694493.854138324,434484196.22742623,117546128.34550059,155030452.80492687
JMJD7-PLA2G4B;JMJD7,71860944.67712575,25745564.745727412,5676303.596483537,44907875.72102728,123745672.64428322,174312409.16607258,122875419.03717816
JMJD7-PLA2G4B;PLA2G4B;JMJD7,9692403.393857708,9692403.393857708,9692403.393857708,16330945.012168268,16330945.012168268,16330945.012168268,16330945.012168268
JPH1,15721789.221859612,10008832.504663939,18436727.290357206,11053277.78719474,11053277.78719474,11053277.78719474,11053277.78719474
JPH4,10158141.134358687,10158141.134358687,10158141.134358687,9616444.250337288,9616444.250337288,9616444.250337288,9616444.250337288
JRKL,10320070.756202338,10320070.756202338,10320070.756202338,9959549.588546276,9959549.588546276,9959549.588546276,9959549.588546276
JUP,101173736.58245246,87336760.09601305,123524729.2938092,58757648.775853954,58757648.775853954,58757648.775853954,58757648.775853954
KAL1,10097200.550542027,10097200.550542027,10097200.550542027,9351188.52294245,9351188.52294245,9351188.52294245,9351188.52294245
KALRN,195869214.71925884,132707634.28987908,125872402.04693037,72994922.5661506,30803593.203208033,282427108.02705616,30803593.203208033
KARS,606482485.9601874,337746632.74409884,512692260.30273974,928129506.064191,1075097018.6013582,1228701977.1110094,1277265197.4283817
KATNAL1;KATNA1,97875047.3344324,103298411.69337304,95788887.28900032,174996008.5255408,28998079.80254317,28998079.80254317,179460094.74562907
KATNAL2,343937642.7044411,334695011.4889484,8923287.78612145,14129599.726003638,14129599.726003638,14129599.726003638,1099950199.9556599
KATNB1,546827619.6787632,472343168.78727937,479731333.50140554,1508838119.4681404,41301012.69249548,1434461936.4506788,1061112375.1660396
KAZN,58046786.69061463,5581960.071528916,36351401.52480382,24302325.45451097,24302325.45451097,24302325.45451097,24302325.45451097
KBTBD11,3463818916.944629,3573256838.2000732,3627095011.976053,4625147202.5846195,4134720376.0408783,4583904875.083017,4596764371.067985
KBTBD6,88369968.08558251,60034206.3015305,8967419.352791259,16565078.591755312,16565078.591755312,16565078.591755312,16565078.591755312
KCMF1,16859474.771989197,59937197.71280993,50101464.84875524,25537108.001195423,25537108.001195423,25537108.001195423,25537108.001195423
KCNA1,10370833.299973672,10370833.299973672,10370833.299973672,11267120.721818011,99702312.13852154,11267120.721818011,103634784.86727159
KCNA2,347626750.8606458,563452716.5811688,581275211.7018365,533645411.2075588,768061233.435394,533748645.22908026,634412489.0225347
KCNAB1,9723458.221067617,82785908.81761923,92982900.99237268,10075407.365097806,10075407.365097806,10075407.365097806,10075407.365097806
KCNAB2,1294373688.5090394,1893001573.247058,1927890398.4218154,1789033642.151931,1467491182.683653,1754552273.0540044,1714349194.4424908
KCNB1,33889795.215379775,9105396.716815118,81821408.96885912,15221663.811411012,15221663.811411012,15221663.811411012,15221663.811411012
KCNC1,9000532.329312371,9000532.329312371,9000532.329312371,15707779.095786925,15707779.095786925,15707779.095786925,15707779.095786925
KCNC3,16893080.791975826,9674863.883340567,9674863.883340567,13085035.369589658,13085035.369589658,13085035.369589658,13085035.369589658
KCND2,9588971.181282321,9588971.181282321,9588971.181282321,12399002.101222837,12399002.101222837,12399002.101222837,12399002.101222837
KCND3,45239745.7135358,9102737.56594302,51133272.157051824,15137307.329350526,15137307.329350526,15137307.329350526,15137307.329350526
KCNG3;KCNA4,52841754.12009829,67926635.07482313,74392832.3040114,154534192.6658745,14251829.549823888,112211146.9579357,161772797.7557247
KCNH2,10100603.32841407,10100603.32841407,10100603.32841407,9426509.757338932,9426509.757338932,9426509.757338932,9426509.757338932
KCNIP4,9581437.461858375,9581437.461858375,9581437.461858375,10327496.84086718,10327496.84086718,10327496.84086718,10327496.84086718
KCNJ10,10199006.228345972,10199006.228345972,10199006.228345972,11211437.339390768,11211437.339390768,11211437.339390768,11211437.339390768
KCNMA1,178692203.6999938,214864900.1948418,216983797.92462063,247234947.98000145,184855257.61559284,285360499.1533282,280129915.2620829
KCNN3,9965165.484049305,9965165.484049305,9965165.484049305,10295458.430263296,10295458.430263296,10295458.430263296,10295458.430263296
KCNQ2,62228044.19787482,54473421.931383885,55430806.27277597,17202682.266663175,99533917.4403379,17202682.266663175,17202682.266663175
KCTD12,1112737188.0293822,681234402.3126943,700311786.109283,1273336493.7184823,914321817.9125494,496011672.7997341,1158947687.0945668
KCTD16,890558030.812329,269702873.2585699,327167667.00156736,1050362834.7418437,994292805.8210328,640356860.4654595,806133914.5994452
KCTD17,14798415.462978916,14798415.462978916,14798415.462978916,9591323.676754037,9591323.676754037,9591323.676754037,9591323.676754037
KCTD21,56601939.10787365,7766190.560368403,39055030.52663631,124328698.24708802,20646510.6290956,20646510.6290956,20646510.6290956
KCTD4,10070025.757263422,103812761.43630488,70912087.8164001,11549778.125802273,11549778.125802273,11549778.125802273,156771022.77830267
KCTD8,174119189.61579633,194646741.82625523,253131569.14494374,357393515.2035058,23480334.82638232,434685886.87235844,447167487.5079229
KDM1A,9382845.966748852,9382845.966748852,9382845.966748852,22611692.620346084,22611692.620346084,22611692.620346084,22611692.620346084
KDM4B,11533263.4827458,11533263.4827458,11533263.4827458,10210951.770754056,10210951.770754056,10210951.770754056,10210951.770754056
KDM8,223097379.52858564,247593388.720487,190876581.056841,21516195.08358914,21516195.08358914,21516195.08358914,21516195.08358914
KDSR,29283883.89565872,178372839.47432292,10489047.66343715,10952447.429722525,10952447.429722525,10952447.429722525,10952447.429722525
KHDRBS1,898914827.6536554,542298779.8602486,338272608.5188111,917369564.7532531,1437971227.8472326,1272406144.3073409,1095739034.023967
KHDRBS3,7820560.1455287635,7820560.1455287635,7820560.1455287635,21028306.597256955,21028306.597256955,21028306.597256955,21028306.597256955
KHSRP,929735108.0217358,917763020.6092359,679909205.0920522,1030078854.622699,667131256.7495685,869347260.2893559,891257989.0455415
KIAA0195,9550683.910727376,9550683.910727376,9550683.910727376,17477343.948702354,17477343.948702354,17477343.948702354,17477343.948702354
KIAA0196,108147258.11848776,186063731.17218718,104599523.56737952,121159732.10557157,156640768.9437975,107970341.49820894,125506953.14362365
KIAA0368,256236315.17663345,127250912.06339616,179100104.52143335,202201518.99024254,213602109.3032699,183632039.70488968,128394910.50238849
KIAA0513,1364773197.5401251,1383971099.3480833,1853940256.3727086,2576116274.718728,1860771228.8623452,2544851061.8182955,2365391013.371008
KIAA1033,40441050.282652,54519087.04494362,44088948.18149024,31874101.61196622,31874101.61196622,31874101.61196622,31874101.61196622
KIAA1045,3264109377.421053,3014554064.3421583,2909376905.4783106,4208038883.7788415,3040771973.055907,2890764868.553182,3202052062.6461835
KIAA1107,222331988.7760497,194726236.51596296,110292527.9642309,55206297.44253534,360661375.7663021,85003599.06570478,88103586.575235
KIAA1109,30494073.2651045,87413560.75474189,9334950.999136733,11807128.334067112,11807128.334067112,11807128.334067112,11807128.334067112
KIAA1147,154233153.1980391,10085402.648040762,10085402.648040762,11160950.335617244,11160950.335617244,11160950.335617244,11160950.335617244
KIAA1191,11722391.289713733,11722391.289713733,11722391.289713733,10096034.972694203,93961769.59270196,10096034.972694203,75714559.69021666
KIAA1211,23213682.998224445,9854164.9045065,9854164.9045065,15811402.148784908,15811402.148784908,15811402.148784908,15811402.148784908
KIAA1211L,243117631.57845807,163801088.03549725,9559656.489498684,559633871.7256521,343440166.0115534,402902035.69334364,261570781.65959784
KIAA1217,43598141.76365159,4932806.055255267,4932806.055255267,71206626.70804025,29394291.88493995,29394291.88493995,29394291.88493995
KIAA1244,797238818.9502554,1205384434.5281405,531837827.22368366,845589203.3947271,845103336.6558809,513226120.78162295,654958073.1299132
KIAA1279,109017531.91188201,230764214.883273,116638956.30810313,249816187.6101761,298715012.45821446,40717195.11316117,408094465.4121046
KIAA1429,10470983.402645597,10470983.402645597,10470983.402645597,10385828.316743586,10385828.316743586,10385828.316743586,10385828.316743586
KIAA1462,23497775.70857562,9648178.746376446,63257149.1068435,9933436.875685556,9933436.875685556,9933436.875685556,9933436.875685556
KIAA1467,9879847.995844547,9879847.995844547,79992928.26473093,11760019.560366543,11760019.560366543,11760019.560366543,11760019.560366543
KIAA1468,2272256352.003689,1299834864.3686564,2024783950.8827624,1204122409.8556283,495041402.36419904,923880256.6037576,1229598191.6999729
KIAA1549,105974895.91720901,36852605.42825964,67442004.12161632,122721971.41493282,19505867.468464233,121239025.77367574,315112018.8212035
KIAA1549L,448982385.9919682,433282226.22421896,405666199.803025,583576087.6075413,315483094.3052932,539712604.4519182,424789238.00173604
KIAA1598,1854756430.6345382,1550667346.7238483,1104908857.4757948,1139157911.7661583,1496187160.0384545,914396054.7798454,1218475994.8901813
KIAA1671,9855884.908445267,48378198.897114195,9855884.908445267,10454914.140825463,10454914.140825463,10454914.140825463,10454914.140825463
KIAA1715,184700758.46337554,115165926.33909571,91801569.78562525,24450956.53875421,292512026.4279565,244222354.5143609,254336657.39562365
KIDINS220,38168109.13136254,10067831.49353568,32270911.007060982,11069871.903213369,11069871.903213369,11069871.903213369,11069871.903213369
KIF14,10196772.427807638,10196772.427807638,10196772.427807638,9619890.463740826,9619890.463740826,9619890.463740826,9619890.463740826
KIF1A,958511325.1783404,794289486.84714,598756573.1033195,1198326479.34209,1025881547.6306807,1010817216.9033595,1084703802.2324247
KIF1B,23804208.898729514,9609883.633288367,9609883.633288367,11529662.872400073,11529662.872400073,11529662.872400073,11529662.872400073
KIF21A,3409703067.5453777,3469306841.116225,3164953436.0393367,4042962785.7250433,3761205104.176138,3703388606.2827673,3519399428.6899605
KIF21B,821202399.6311582,168762360.15690023,156377024.95593375,131136618.04090282,493530040.0197482,28085411.698770996,487104847.1156599
KIF2A,2972564450.3500404,2455008001.2836757,1911965845.6426024,2484207660.079462,2460356237.505025,2488810205.201077,2610955838.1234207
KIF3A,628055442.7151616,415869869.3953179,303542128.4543226,465993778.2347826,532643383.76788527,386175663.0607675,484385802.44434434
KIF3B,315884827.3664701,183367255.77477592,94826362.53880808,272620009.31469584,312118964.6359298,311652789.3778422,372285844.8725827
KIF5A,178417448.1511893,144564253.2519254,61196345.036712095,140235947.80866963,265280270.1272783,175595052.4899433,190647337.37744695
KIF5B,805271841.8133048,583019997.968219,367439472.2186392,572931144.6170346,747708629.5321732,590552216.2661016,751972321.7931687
KIF5C,6672279412.578929,5137726666.097949,3737680529.431198,5275865771.487723,4868535366.510595,4603615109.613776,4824620697.32226
KIFAP3,306326259.00967187,196959056.7830555,198994695.31775945,40323069.81062548,330422098.5275318,40323069.81062548,251918821.52163392
KIFC3,10221927.373961871,10221927.373961871,10221927.373961871,10454540.791818064,10454540.791818064,10454540.791818064,10454540.791818064
KLC1,3391062134.987575,2521588574.5333986,2061627170.4334984,2353998738.6597524,2795868377.143253,2211960792.326762,2096765573.611683
KLC2,482987914.43068606,211513333.50922805,142120698.23528576,234015094.83158207,341307363.0908912,195775565.99317324,44356545.8452084
KLC4,18526498.435579598,60459949.47333461,38196294.19510411,22531652.468841136,22531652.468841136,22531652.468841136,22531652.468841136
KLHL22,113562451.17977633,6047904.652072998,6047904.652072998,208103850.28833944,24918251.393774748,24918251.393774748,24918251.393774748
KLK6,31858197.464768168,277090081.6948517,85680698.88200621,79125261.69645713,187723207.32661095,91251488.15854266,11565477.722424176
KMT2A,9001134.118201656,9001134.118201656,9001134.118201656,10220697.190568285,10220697.190568285,10220697.190568285,10220697.190568285
KMT2D,10119645.936757889,10119645.936757889,10119645.936757889,11893446.033480054,11893446.033480054,11893446.033480054,11893446.033480054
KNDC1,8407030.288923437,8407030.288923437,8407030.288923437,9200445.513248656,9200445.513248656,9200445.513248656,9200445.513248656
KNG1,41261742.58025887,9932246.72177807,9932246.72177807,11766226.852047509,140103243.99676302,137134530.15578693,11766226.852047509
KPNA1;KPNA5,18281281.6963935,8244638.372272078,35052196.87526565,15328921.126376502,15328921.126376502,15328921.126376502,15328921.126376502
KPNA3,712489106.5030841,680553782.4597303,376634449.09346914,515893916.456616,64594614.617073,437408633.58097476,730897322.4434023
KPNA4,906058686.4821101,700245690.5983902,264822829.63903832,441550944.8244999,65864008.18897827,508690790.7377969,464695354.9128022
KPNA6,473556570.0242582,431500624.00802237,142306508.19266102,41844817.53975709,434163598.5288469,41844817.53975709,288675721.4075688
KPNB1,6764863850.181063,7697656995.459901,5945618371.282394,6015238285.457787,6713056578.657342,6372770018.838755,6354911061.830277
KRAS,1167967102.8764935,733498977.8854511,979618735.6277059,1523094682.508653,1435421357.5948253,1316020065.3082929,1487269912.0132377
KREMEN1,10134266.525382387,10134266.525382387,10134266.525382387,10435854.663431302,10435854.663431302,10435854.663431302,10435854.663431302
KRT1,1937415009.4075148,1541345398.7603865,531523940.05451006,89338171.67576316,9562933030.28205,89338171.67576316,2188344852.0852485
KRT10;KRT17,10479531.562086074,10479531.562086074,10479531.562086074,10910122.567332562,529324016.3094544,10910122.567332562,10910122.567332562
KRT17,9938877.415109955,9938877.415109955,9938877.415109955,10393739.367669713,10393739.367669713,10393739.367669713,10393739.367669713
KRT2,11567533.036375048,11567533.036375048,11567533.036375048,10141217.778209642,91476623.97249508,10141217.778209642,10141217.778209642
KRT222,10249233.24455198,10249233.24455198,10249233.24455198,10824310.834175514,10824310.834175514,10824310.834175514,10824310.834175514
KRT5,9876273.309354393,9876273.309354393,9876273.309354393,10253859.162993267,10253859.162993267,10253859.162993267,10253859.162993267
KRT9,10998419.313758383,10998419.313758383,10998419.313758383,9885072.588687783,93419442.84059247,9885072.588687783,9885072.588687783
KSR1,9598050.786500407,9598050.786500407,9598050.786500407,9373026.210966753,9373026.210966753,9373026.210966753,9373026.210966753
KTN1,993135044.6180158,693210523.2834613,511135282.91762173,1053627242.5446842,1294257066.0230052,1121387014.9542184,916250596.5319138
KXD1,9214851.919475991,9214851.919475991,609977781.387443,12777871.286447747,12777871.286447747,12777871.286447747,12777871.286447747
L1CAM,14274356411.303865,8211093517.3199215,8984703195.217596,10415667467.965857,8884881872.742485,8220808168.167278,10138816931.08605
L2HGDH,356210324.1122243,412327232.8853394,299392489.3487985,366279693.41511273,297076504.21153533,354051167.800741,395266344.3977021
L3HYPDH,11545124.207274733,11545124.207274733,11545124.207274733,10175037.98993975,10175037.98993975,10175037.98993975,10175037.98993975
LACTB,47733703.989730306,56382108.77486789,99608964.25956844,355960467.5174888,22229070.20197515,22229070.20197515,22229070.20197515
LACTB2,65442758.48588127,56095129.99572429,48361675.92657672,23592994.024135202,79837478.27722794,78720132.17031665,23592994.024135202
LAIR2,10130320.87427812,10130320.87427812,10130320.87427812,10435010.586475672,10435010.586475672,10435010.586475672,10435010.586475672
LAMA1,9650027.247385366,9650027.247385366,9650027.247385366,9077061.01636524,9077061.01636524,9077061.01636524,9077061.01636524
LAMA2,127197064.80095449,169299715.89035943,106623517.80439559,295607878.40942395,23150652.185756505,339767237.54785085,404177819.78960484
LAMA3;LAMA5,108156766.7510629,8972405.481141597,80177648.08603744,14914752.848872053,14914752.848872053,14914752.848872053,14914752.848872053
LAMA4,26191128.62532365,8051149.365881743,8051149.365881743,19617940.038717996,19617940.038717996,19617940.038717996,19617940.038717996
LAMB1,23392740.166628428,9851929.586546637,9851929.586546637,9769049.884897118,9769049.884897118,9769049.884897118,9769049.884897118
LAMB2,463404204.33225864,387247944.66423684,442013922.0740158,477880247.88802105,450806332.5268915,269434630.2194492,526665622.01023567
LAMC1,203633430.17536697,116742913.41935407,129530389.30362709,40904184.5634855,362057140.77702385,40904184.5634855,466023894.2909235
LAMP1,372662499.6601448,403034975.6984597,295540896.7817639,126583890.70611206,397197071.7568906,124256791.67866997,116898912.23664832
LAMP2,198133938.9726167,283436892.95492274,144355890.12147003,27206186.25899434,27206186.25899434,27206186.25899434,348077806.59843713
LAMP5,392820290.9731325,622961283.2491114,450353773.15289617,1424967411.8375638,1091971091.1352196,1044804714.7070891,1341589728.9366868
LAMTOR1,476284494.02653337,942085922.2361436,678583203.7317932,514164312.4790742,496413719.16975844,392866264.6229611,459062294.1218508
LAMTOR2,17917955.154779583,17917955.154779583,184211332.18100184,38518866.4825379,1462750.9757988127,69939368.574442,69423880.55907111
LAMTOR3,455600263.72579026,347620380.2556935,327662142.82411385,603924284.2953159,537257526.0231811,576703353.8743908,53288830.18972369
LAMTOR4,38931451.94555057,11444648.908207545,11444648.908207545,10019653.915181031,10019653.915181031,84908551.01431845,70283902.43376341
LAMTOR5,194293824.4741134,193471424.94036898,144444137.33677647,475609159.53271836,498248247.7050622,46031042.06517216,526440827.24492836
LANCL1,8399339758.568675,13960289001.255817,7910864590.494566,10277614901.561277,12047355848.647635,10550679689.71513,10423013661.525988
LANCL2,3500141783.2801604,3272394768.5489135,2955604090.210977,4244057254.2733054,3604001404.050988,2142988094.0101924,3326033782.257424
LAP3,2361251895.984696,2543885566.362481,1994149923.5788913,1739940261.4045749,2566065486.1358943,2009569114.3006527,2180393013.125278
LARP1,481106687.0641139,591895943.3800646,420283980.2115103,527089162.1824337,529447707.55238,499417559.08698446,417738153.9573319
LARS,725579897.9925605,327257270.7874502,477542395.77905107,410761770.38441,570354091.0333061,362391474.7011203,344488862.0166952
LARS2,678685490.7595409,254385067.5739923,445669682.3871618,278319422.05179036,465493600.5248885,487042671.46692944,561914497.0872891
LASP1,2096943403.9057436,1864131602.5803077,1488980192.88125,2631908727.4025784,2428690272.7022405,2094026588.748237,1893045173.0540557
LCMT1,680530072.7233248,485516985.47384244,455217591.4419567,672245354.2724932,515208885.10384035,483593205.96740675,662990517.1928635
LCP1,184818828.38058943,165529345.13268068,208971952.3056234,110833984.65983966,149135347.74014285,33042419.17158978,107393635.696096
LDHA,53508209316.65248,57472556355.23803,51380957474.27496,51383581375.20414,51253139339.81103,53552474206.127464,58904372137.49871
LDHB,56358517051.712555,70512620011.94554,68717133020.676956,84687925831.82544,69881862542.62074,81679909427.0347,80650690221.03795
LDHD,23187411.21813965,8271593.098817954,8271593.098817954,22918589.635629818,22918589.635629818,22918589.635629818,22918589.635629818
LEMD2,10067984.931982748,10067984.931982748,10067984.931982748,9620438.12452356,9620438.12452356,9620438.12452356,9620438.12452356
LETM1,3226787741.141186,2743269517.8068023,3598567326.3005486,3159810571.214515,2338717013.3249288,2694844149.722163,3423099661.9246483
LETMD1,122804252.33420852,89252640.81135604,115067807.41172443,205365518.49638432,115508332.03646588,182821840.05876637,108396140.724485
LGALS1,11434528661.009552,11524688067.317852,21001162303.177853,25502284742.667824,23376614552.775547,22646875187.811787,23570897570.38584
LGALS3,173499458.56974077,132082551.65084654,62528156.919300586,330344802.7285749,313523368.3109637,293330409.3451052,308293506.9262802
LGALS3BP,380390534.6107402,411324170.1633109,316406813.26848394,299911712.1806308,15377626.021286491,297426456.83777124,249468502.2220937
LGALSL,885897662.9664539,1462835223.3778143,1418603758.338272,1606651507.6504297,1676574602.9401872,1850756170.018548,1500940862.3156374
LGI1,1799379837.7385895,2122693906.9688444,2449744480.8636255,2233772760.1024,2054658716.980992,2215686022.0444775,2154665279.7503076
LGI3,70189558.02144884,814182530.4854114,300688237.9535989,240180674.04608876,821109300.305656,222076525.7197613,100468005.94151013
LGI4,19061403.735508014,34019615.73684057,31906007.84189354,16964859.865431976,16964859.865431976,67620028.31735009,16964859.865431976
LHFPL2,9785877.598186396,9785877.598186396,9785877.598186396,8974512.041288264,8974512.041288264,8974512.041288264,8974512.041288264
LHPP,553723775.155572,912051442.7925992,494275222.410966,1285455666.9413383,1413049421.1962743,1455640411.6065195,1334324203.7250223
LIG3,9887880.750225803,9887880.750225803,9887880.750225803,11805377.83296395,11805377.83296395,11805377.83296395,11805377.83296395
LIMA1,10249183.427999446,10249183.427999446,10249183.427999446,10774733.226673024,10774733.226673024,10774733.226673024,10774733.226673024
LIMCH1,244044297.02245653,438263526.5275621,279002612.8848672,410354761.90625507,299987607.72940207,200159473.001548,241811618.72759748
LIMK1,10490669.288627848,10490669.288627848,10490669.288627848,10866838.523970919,66924738.174662806,53826506.8309535,50873732.419918485
LIMS1,8882867.905658383,8882867.905658383,8882867.905658383,16813060.076454565,16813060.076454565,16813060.076454565,16813060.076454565
LIN7A,1405024912.060537,1010357991.0407121,1036570925.1065356,1324589681.537781,1342866529.1402047,1190510474.1644447,1446482025.766885
LIN7B,10382914.735452829,10382914.735452829,10382914.735452829,10668469.169571798,10668469.169571798,10668469.169571798,10668469.169571798
LIN7C,485464981.887431,384459209.64171517,415976610.65572333,436787780.3805973,534808594.17911434,617739509.1951114,313629716.2970973
LINGO1,1195385725.0231628,854492539.1340739,863838499.595455,1252633484.589129,610447623.9975549,1105124248.3692045,1009720799.9736948
LINGO2,19475098.94847236,9815886.666138534,9815886.666138534,11296187.07307972,11296187.07307972,11296187.07307972,11296187.07307972
LINGO3,10206397.179717781,10206397.179717781,10206397.179717781,10891631.65061251,10891631.65061251,10891631.65061251,10891631.65061251
LIPA,67579366.59948345,137331047.50801614,8018107.054938155,21483591.570021536,446406670.3049319,272858663.5843215,21483591.570021536
LIPE,39398051.812205285,372230221.03294504,184940200.19061393,76003623.1815783,254810294.97259578,162281907.73819277,165982179.24078912
LLGL1,1409562653.0269678,2091071545.7356899,636233802.0029997,979421532.6921288,2037854375.416491,1132436472.2753568,468128699.8513589
LMAN1,22294247.07149858,42913358.79973009,79300000.6541276,31967901.794952463,31967901.794952463,31967901.794952463,31967901.794952463
LMAN2,83419431.57282946,69797361.4183354,56120919.8346413,45614356.3448906,45614356.3448906,45614356.3448906,45614356.3448906
LMBRD2,17859235.289712798,55993963.09202855,70371081.29810685,23062432.51086095,23062432.51086095,23062432.51086095,23062432.51086095
LMCD1,10209303.696966218,10209303.696966218,10209303.696966218,11013425.779728472,11013425.779728472,11013425.779728472,11013425.779728472
LMNA,3184053241.1819873,5892096913.142495,3462771070.70041,2734522590.9477134,5472037694.636872,4557117957.424327,3568548779.275552
LMNB1,519806112.9819683,114733643.65084304,82022224.52251624,156641554.828587,199798096.29988274,46297097.6189329,46297097.6189329
LMNB2,1749216852.2128773,1663309444.8403118,1502177159.2344332,1479272138.6202602,1808619048.7142022,1456312076.4190907,1668164420.14088
LMO7,110312165.44739594,209031656.2121731,218958324.93756148,442716853.6348063,250869034.16363707,320983189.96370816,243530041.06819233
LMTK2,10016964.602813825,10016964.602813825,10016964.602813825,11462473.327458179,11462473.327458179,11462473.327458179,11462473.327458179
LMTK3,17005177.23541949,9503328.27219729,9503328.27219729,14211471.910402391,14211471.910402391,14211471.910402391,14211471.910402391
LNPEP,143122430.50154552,112836421.27539487,148248715.4621162,37124727.48608108,37124727.48608108,37124727.48608108,37124727.48608108
LONP1,4743274293.963689,4544083151.859514,4867387429.9165535,3671806204.0018735,3550454808.0144634,4078266905.2332625,4103333571.319737
LPCAT1,284949673.9668906,77018337.74690117,88690653.00482495,46571703.82717831,46571703.82717831,46571703.82717831,46571703.82717831
LPCAT3,27547908.023470476,8658725.517872617,84407088.83618093,7782464433.54072,17345699.07566981,17345699.07566981,17345699.07566981
LPCAT4,340564827.83030105,649432139.1169493,575008524.2987376,342015428.534821,269364097.86564195,324170466.81095517,324530800.0363045
LPGAT1,8790538.654758021,8790538.654758021,90767496.95247073,52465505.910324216,18274525.328578383,18274525.328578383,119464639.06136473
LPHN1,807824824.0690972,492062298.225686,571035151.1659247,749799555.2843015,614657033.0707384,673580339.5537244,712890546.0760456
LPHN2,10262137.505449511,10262137.505449511,10262137.505449511,9798997.029174112,9798997.029174112,9798997.029174112,9798997.029174112
LPHN3,455304660.63557124,292305940.05314577,403599533.3267303,426651496.1272221,415339836.68650496,410049222.9142389,430992012.86597335
LPP,68595438.03470752,41483815.885712676,54714470.577108644,34232126.322420605,34232126.322420605,34232126.322420605,34232126.322420605
LPPR2,66900900.62308337,7942206.065211089,41602145.10933199,23246890.844882954,23246890.844882954,23246890.844882954,23246890.844882954
LPPR3,36440305.369426064,9507351.601194644,9507351.601194644,10239496.86099091,10239496.86099091,10239496.86099091,10239496.86099091
LPPR4,108908502.82544468,64892391.98610378,25481390.322347738,620776238.8646859,34463739.49666318,34463739.49666318,34463739.49666318
LRCH1,10150263.592450531,10150263.592450531,10150263.592450531,9493763.710556794,9493763.710556794,9493763.710556794,9493763.710556794
LRCH3,57232525.29620223,10553522.339859288,10553522.339859288,387964081.41683125,10962435.610797897,433694883.49476326,474519272.49984
LRFN1,8216625.463842673,8216625.463842673,8216625.463842673,58958735.80562635,58958735.80562635,58958735.80562635,58958735.80562635
LRFN5,60455561.852231644,9299735.479236834,9299735.479236834,24234043.68910998,24234043.68910998,24234043.68910998,24234043.68910998
LRMP,8464843.161215814,8464843.161215814,8464843.161215814,15825256.791226551,15825256.791226551,15825256.791226551,15825256.791226551
LRP1,2036288137.9026823,975021272.0287457,819970031.397242,2223427100.469032,1460013242.4772658,1576004082.2943773,2154960834.2504077
LRP2,10611211.451888168,10611211.451888168,10611211.451888168,74984984.63189197,10764030.014913553,10764030.014913553,10764030.014913553
LRP4,9187505.830483915,9187505.830483915,9187505.830483915,10225407.059638144,10225407.059638144,10225407.059638144,10225407.059638144
LRP8,9801866.971952656,9801866.971952656,9801866.971952656,12421936.307371508,12421936.307371508,12421936.307371508,12421936.307371508
LRPAP1,199172279.18490306,105897243.91677354,138344943.45926967,284354396.88320285,371218468.5164503,44584030.9465922,44584030.9465922
LRPPRC,8285030453.391039,5136634771.258857,8108526421.703592,7038396540.999178,7020706379.198969,7296314365.043895,6716547302.592656
